commentId,documentId,agencyId,year,max_cosine,min_edit_distance,max_lcs,max_lcs_pct,comment_length,polarity,n_all_comments,n_doc_dupe_comments,pct_doc_dupe_comments,n_gt90,pct_gt90,all_tokens,unique_tokens,rare_tokens,pct_rare_tokens,form_letter
ED-2012-OESE-0001-0025,ED-2012-OESE-0001-0001,ED,2012,0.59450477647728,188,18,0.072,1994,0.8709677419354839,33,2,0.2222222222222222,0,0,182,119,20,0.10989010989010989,n
ED-2012-OESE-0001-0032,ED-2012-OESE-0001-0001,ED,2012,0.17808986619994,173,33,0.132,1241,0.8666666666666667,33,2,0.2222222222222222,0,0,111,96,17,0.15315315315315314,n
CMS-2012-0073-0002,CMS-2012-0073-0001,CMS,2012,0.39628720223357,187,17,0.068,1483,0.16666666666666666,107,0,0,4,0.13333333333333333,137,108,30,0.21897810218978103,n
CMS-2012-0073-0003,CMS-2012-0073-0001,CMS,2012,0.32288719530529,187,15,0.06,1121,0.6470588235294118,107,0,0,4,0.13333333333333333,94,75,16,0.1702127659574468,n
CMS-2012-0073-0004,CMS-2012-0073-0001,CMS,2012,0.09233266322811,201,15,0.21739130434782608,69,0,107,0,0,4,0.13333333333333333,5,5,1,0.2,n
CMS-2012-0073-0006,CMS-2012-0073-0001,CMS,2012,0.40524060562547,182,28,0.112,1705,0.18518518518518517,107,0,0,4,0.13333333333333333,153,113,32,0.20915032679738563,n
CMS-2012-0073-0008,CMS-2012-0073-0001,CMS,2012,0.20947582198914,192,21,0.084,848,0.6363636363636364,107,0,0,4,0.13333333333333333,82,56,12,0.14634146341463414,n
CMS-2012-0073-0009,CMS-2012-0073-0001,CMS,2012,0.29489641418492,189,20,0.08,963,-0.17647058823529413,107,0,0,4,0.13333333333333333,89,72,14,0.15730337078651685,n
CMS-2012-0073-0010,CMS-2012-0073-0001,CMS,2012,0.36803568742634,184,20,0.08,1987,0.1875,107,0,0,4,0.13333333333333333,181,131,32,0.17679558011049723,n
CMS-2012-0073-0011,CMS-2012-0073-0001,CMS,2012,0.35512789076301,191,16,0.064,1395,0,107,0,0,4,0.13333333333333333,130,90,21,0.16153846153846155,n
CMS-2012-0073-0012,CMS-2012-0073-0001,CMS,2012,0.22919981953929,190,21,0.084,971,0,107,0,0,4,0.13333333333333333,85,66,6,0.07058823529411765,n
CMS-2012-0073-0013,CMS-2012-0073-0001,CMS,2012,0.23637182365011,182,15,0.06,1245,0.043478260869565216,107,0,0,4,0.13333333333333333,103,77,10,0.0970873786407767,n
CMS-2012-0073-0014,CMS-2012-0073-0001,CMS,2012,0.26508393352333,187,13,0.052,1864,0.2571428571428571,107,0,0,4,0.13333333333333333,162,119,17,0.10493827160493827,n
CMS-2012-0073-0016,CMS-2012-0073-0001,CMS,2012,0.29469376441355,183,19,0.076,1971,0.05263157894736842,107,0,0,4,0.13333333333333333,174,126,26,0.14942528735632185,n
CMS-2012-0073-0017,CMS-2012-0073-0001,CMS,2012,0.31119662495273,182,23,0.092,1993,-0.2,107,0,0,4,0.13333333333333333,167,117,23,0.1377245508982036,n
CMS-2012-0073-0019,CMS-2012-0073-0001,CMS,2012,0.35512789076301,187,15,0.06,734,0.25,107,0,0,4,0.13333333333333333,70,58,8,0.11428571428571428,n
CMS-2012-0073-0020,CMS-2012-0073-0001,CMS,2012,0.20394873284611,189,15,0.06,1459,0.07692307692307693,107,0,0,4,0.13333333333333333,128,97,19,0.1484375,n
CMS-2012-0073-0021,CMS-2012-0073-0001,CMS,2012,0.39628720223357,182,20,0.08,810,0,107,0,0,4,0.13333333333333333,78,60,12,0.15384615384615385,n
CMS-2012-0073-0022,CMS-2012-0073-0001,CMS,2012,0.26490526850771,182,17,0.068,1191,0.21428571428571427,107,0,0,4,0.13333333333333333,103,83,18,0.17475728155339806,n
CMS-2012-0073-0025,CMS-2012-0073-0001,CMS,2012,0.31204076753597,180,27,0.108,1827,0.2857142857142857,107,0,0,4,0.13333333333333333,155,110,15,0.0967741935483871,n
CMS-2012-0073-0026,CMS-2012-0073-0001,CMS,2012,0.98753843833276,20,240,0.96,1974,0.5897435897435898,107,0,0,4,0.13333333333333333,172,114,30,0.1744186046511628,y
CMS-2012-0073-0027,CMS-2012-0073-0001,CMS,2012,0.98753843833276,20,240,0.96,1948,0.5897435897435898,107,0,0,4,0.13333333333333333,170,111,30,0.17647058823529413,y
CMS-2012-0073-0028,CMS-2012-0073-0001,CMS,2012,0.97763542591628,102,110,0.44,1919,0.5675675675675675,107,0,0,4,0.13333333333333333,163,109,30,0.18404907975460122,y
CMS-2012-0073-0032,CMS-2012-0073-0001,CMS,2012,0.90764478629604,102,164,0.656,1965,0.42857142857142855,107,0,0,4,0.13333333333333333,172,118,37,0.21511627906976744,y
CMS-2012-0073-0034,CMS-2012-0073-0001,CMS,2012,0.19692704666102,190,20,0.08,1605,0.21212121212121213,107,0,0,4,0.13333333333333333,133,102,20,0.15037593984962405,n
CMS-2012-0073-0047,CMS-2012-0073-0001,CMS,2012,0.32624671381702,182,23,0.092,435,0.5,107,0,0,4,0.13333333333333333,41,35,5,0.12195121951219512,n
CMS-2012-0073-0053,CMS-2012-0073-0001,CMS,2012,0.16939362199418,186,15,0.06,1965,0.35135135135135137,107,0,0,4,0.13333333333333333,167,134,17,0.10179640718562874,n
CMS-2012-0073-0068,CMS-2012-0073-0001,CMS,2012,0.31119662495273,180,27,0.108,990,-0.23809523809523808,107,0,0,4,0.13333333333333333,85,65,12,0.1411764705882353,n
CMS-2012-0073-0076,CMS-2012-0073-0001,CMS,2012,0.28583652749598,186,95,0.38,1828,0.9047619047619048,107,0,0,4,0.13333333333333333,157,124,27,0.17197452229299362,n
CMS-2012-0073-0082,CMS-2012-0073-0001,CMS,2012,0.50663825961306,190,14,0.056,1610,0.25925925925925924,107,0,0,4,0.13333333333333333,141,111,23,0.16312056737588654,n
CMS-2012-0073-0094,CMS-2012-0073-0001,CMS,2012,0.28649385119076,185,13,0.052,1986,0,107,0,0,4,0.13333333333333333,170,110,29,0.17058823529411765,n
CMS-2012-0073-0097,CMS-2012-0073-0001,CMS,2012,0.24256076771474,186,22,0.088,1952,-0.2727272727272727,107,0,0,4,0.13333333333333333,159,117,28,0.1761006289308176,n
FWS-R8-ES-2012-0067-0004,FWS-R8-ES-2012-0067-0001,FWS,2012,0.35301439448227,178,23,0.092,280,1,74,16,0.2711864406779661,5,0.0847457627118644,35,32,18,0.5142857142857142,n
FWS-R8-ES-2012-0067-0005,FWS-R8-ES-2012-0067-0001,FWS,2012,0.49230070860406,103,29,0.19594594594594594,148,0.5,74,16,0.2711864406779661,5,0.0847457627118644,12,12,3,0.25,n
FWS-R8-ES-2012-0067-0007,FWS-R8-ES-2012-0067-0001,FWS,2012,0.82840821974377,87,129,0.516,1437,0.6,74,16,0.2711864406779661,5,0.0847457627118644,135,93,30,0.2222222222222222,n
FWS-R8-ES-2012-0067-0008,FWS-R8-ES-2012-0067-0001,FWS,2012,0.97186018488722,0,250,1,805,0.5,74,16,0.2711864406779661,5,0.0847457627118644,74,55,19,0.25675675675675674,y
FWS-R8-ES-2012-0067-0010,FWS-R8-ES-2012-0067-0001,FWS,2012,0.44320508036259,166,22,0.088,776,0.6363636363636364,74,16,0.2711864406779661,5,0.0847457627118644,65,58,13,0.2,n
FWS-R8-ES-2012-0067-0011,FWS-R8-ES-2012-0067-0001,FWS,2012,0.89718173967129,22,233,0.932,941,0.5714285714285714,74,16,0.2711864406779661,5,0.0847457627118644,88,62,23,0.26136363636363635,y
FWS-R8-ES-2012-0067-0013,FWS-R8-ES-2012-0067-0001,FWS,2012,0.30697237821253,166,26,0.104,428,0.5,74,16,0.2711864406779661,5,0.0847457627118644,38,29,3,0.07894736842105263,n
FWS-R8-ES-2012-0067-0017,FWS-R8-ES-2012-0067-0001,FWS,2012,0.61011049251092,103,137,1,137,0.3333333333333333,74,16,0.2711864406779661,5,0.0847457627118644,11,11,2,0.18181818181818182,y
FWS-R8-ES-2012-0067-0019,FWS-R8-ES-2012-0067-0001,FWS,2012,0.94856482777049,0,250,1,936,0.5384615384615384,74,16,0.2711864406779661,5,0.0847457627118644,86,67,19,0.22093023255813954,y
FWS-R8-ES-2012-0067-0022,FWS-R8-ES-2012-0067-0001,FWS,2012,0.61564249323104,133,58,0.232,633,0.6,74,16,0.2711864406779661,5,0.0847457627118644,59,46,16,0.2711864406779661,n
FWS-R8-ES-2012-0067-0023,FWS-R8-ES-2012-0067-0001,FWS,2012,0.99037897253324,43,113,0.452,819,0.5,74,16,0.2711864406779661,5,0.0847457627118644,74,55,18,0.24324324324324326,y
FWS-R8-ES-2012-0067-0025,FWS-R8-ES-2012-0067-0001,FWS,2012,0.86919776153413,0,250,1,829,0.38461538461538464,74,16,0.2711864406779661,5,0.0847457627118644,78,66,18,0.23076923076923078,y
FWS-R8-ES-2012-0067-0026,FWS-R8-ES-2012-0067-0001,FWS,2012,0.83288067011735,131,141,0.564,1319,0.38461538461538464,74,16,0.2711864406779661,5,0.0847457627118644,123,91,31,0.25203252032520324,y
FWS-R8-ES-2012-0067-0027,FWS-R8-ES-2012-0067-0001,FWS,2012,0.56070138222222,121,83,0.332,460,0.7142857142857143,74,16,0.2711864406779661,5,0.0847457627118644,44,37,14,0.3181818181818182,y
FWS-R8-ES-2012-0067-0028,FWS-R8-ES-2012-0067-0001,FWS,2012,0.99037897253324,0,250,1,802,0.5,74,16,0.2711864406779661,5,0.0847457627118644,74,55,18,0.24324324324324326,y
FWS-R8-ES-2012-0067-0030,FWS-R8-ES-2012-0067-0001,FWS,2012,0.72207335150722,78,138,0.552,565,0.4,74,16,0.2711864406779661,5,0.0847457627118644,46,41,14,0.30434782608695654,y
FWS-R8-ES-2012-0067-0031,FWS-R8-ES-2012-0067-0001,FWS,2012,0.50532157229961,166,44,0.176,692,0.6,74,16,0.2711864406779661,5,0.0847457627118644,64,54,15,0.234375,n
FWS-R8-ES-2012-0067-0035,FWS-R8-ES-2012-0067-0001,FWS,2012,0.68597750536455,98,117,0.468,414,1,74,16,0.2711864406779661,5,0.0847457627118644,36,32,6,0.16666666666666666,y
FWS-R8-ES-2012-0067-0036,FWS-R8-ES-2012-0067-0001,FWS,2012,0.61011049251092,129,100,0.4,348,0.2,74,16,0.2711864406779661,5,0.0847457627118644,29,25,6,0.20689655172413793,n
FWS-R8-ES-2012-0067-0039,FWS-R8-ES-2012-0067-0001,FWS,2012,0.82901877359585,0,250,1,539,0.7142857142857143,74,16,0.2711864406779661,5,0.0847457627118644,52,42,17,0.3269230769230769,y
FWS-R8-ES-2012-0067-0040,FWS-R8-ES-2012-0067-0001,FWS,2012,0.98584767729372,22,152,0.608,824,0.45454545454545453,74,16,0.2711864406779661,5,0.0847457627118644,76,58,18,0.23684210526315788,y
FWS-R8-ES-2012-0067-0041,FWS-R8-ES-2012-0067-0001,FWS,2012,0.51349393408207,154,59,0.236,445,0,74,16,0.2711864406779661,5,0.0847457627118644,46,38,14,0.30434782608695654,n
FWS-R8-ES-2012-0067-0046,FWS-R8-ES-2012-0067-0001,FWS,2012,0.33988032394795,183,23,0.092,842,1,74,16,0.2711864406779661,5,0.0847457627118644,80,66,14,0.175,n
FWS-R8-ES-2012-0067-0051,FWS-R8-ES-2012-0067-0001,FWS,2012,0.46576422376204,159,30,0.12,371,0.1111111111111111,74,16,0.2711864406779661,5,0.0847457627118644,33,26,5,0.15151515151515152,n
FWS-R8-ES-2012-0067-0052,FWS-R8-ES-2012-0067-0001,FWS,2012,0.50381317752235,139,30,0.13513513513513514,222,0.3333333333333333,74,16,0.2711864406779661,5,0.0847457627118644,19,18,2,0.10526315789473684,n
FWS-R8-ES-2012-0067-0053,FWS-R8-ES-2012-0067-0001,FWS,2012,0.41115047028964,112,23,0.2875,80,-1,74,16,0.2711864406779661,5,0.0847457627118644,9,9,1,0.1111111111111111,n
FWS-R8-ES-2012-0067-0054,FWS-R8-ES-2012-0067-0001,FWS,2012,0.41152355456259,168,39,0.156,824,0.5,74,16,0.2711864406779661,5,0.0847457627118644,72,58,15,0.20833333333333334,n
FWS-R8-ES-2012-0067-0055,FWS-R8-ES-2012-0067-0001,FWS,2012,0.34989376479724,184,17,0.068,1141,0.1,74,16,0.2711864406779661,5,0.0847457627118644,108,82,16,0.14814814814814814,n
FWS-R8-ES-2012-0067-0056,FWS-R8-ES-2012-0067-0001,FWS,2012,0.55490723454697,170,26,0.104,1963,-0.4074074074074074,74,16,0.2711864406779661,5,0.0847457627118644,155,102,54,0.34838709677419355,n
FWS-R8-ES-2012-0067-0057,FWS-R8-ES-2012-0067-0001,FWS,2012,0.51442468449823,155,57,0.228,760,0.5555555555555556,74,16,0.2711864406779661,5,0.0847457627118644,77,62,30,0.38961038961038963,n
FWS-R8-ES-2012-0067-0058,FWS-R8-ES-2012-0067-0001,FWS,2012,0.86748345383494,141,103,0.412,1991,0.4375,74,16,0.2711864406779661,5,0.0847457627118644,192,134,47,0.24479166666666666,y
FWS-R8-ES-2012-0067-0059,FWS-R8-ES-2012-0067-0001,FWS,2012,0.80761580533038,165,71,0.284,1008,0.5294117647058824,74,16,0.2711864406779661,5,0.0847457627118644,94,75,20,0.2127659574468085,y
FWS-R8-ES-2012-0067-0060,FWS-R8-ES-2012-0067-0001,FWS,2012,0.36349717430125,181,16,0.064,642,0,74,16,0.2711864406779661,5,0.0847457627118644,61,56,16,0.26229508196721313,n
FWS-R8-ES-2012-0067-0062,FWS-R8-ES-2012-0067-0001,FWS,2012,0.38814730235342,181,17,0.068,1993,0.3333333333333333,74,16,0.2711864406779661,5,0.0847457627118644,172,124,32,0.18604651162790697,n
FWS-R8-ES-2012-0067-0064,FWS-R8-ES-2012-0067-0001,FWS,2012,0.5039908941594,170,29,0.116,1510,0.15789473684210525,74,16,0.2711864406779661,5,0.0847457627118644,152,108,34,0.2236842105263158,n
FWS-R8-ES-2012-0067-0065,FWS-R8-ES-2012-0067-0001,FWS,2012,0.4465759874876,155,57,0.228,1221,0.6,74,16,0.2711864406779661,5,0.0847457627118644,117,80,22,0.18803418803418803,n
FWS-R8-ES-2012-0067-0066,FWS-R8-ES-2012-0067-0001,FWS,2012,0.86748345383494,141,103,0.412,1988,0.10344827586206896,74,16,0.2711864406779661,5,0.0847457627118644,187,124,52,0.27807486631016043,y
FWS-R8-ES-2012-0067-0067,FWS-R8-ES-2012-0067-0001,FWS,2012,0.42787661958377,182,15,0.06,556,0.25,74,16,0.2711864406779661,5,0.0847457627118644,52,44,16,0.3076923076923077,n
FWS-R8-ES-2012-0067-0068,FWS-R8-ES-2012-0067-0001,FWS,2012,0.1809243095484,189,12,0.048,545,-0.1111111111111111,74,16,0.2711864406779661,5,0.0847457627118644,45,42,8,0.17777777777777778,n
FWS-R8-ES-2012-0067-0070,FWS-R8-ES-2012-0067-0001,FWS,2012,0.46576422376204,159,36,0.144,703,-0.07692307692307693,74,16,0.2711864406779661,5,0.0847457627118644,65,48,11,0.16923076923076924,n
FWS-R8-ES-2012-0067-0074,FWS-R8-ES-2012-0067-0001,FWS,2012,0.37108779028937,178,29,0.116,860,0.5555555555555556,74,16,0.2711864406779661,5,0.0847457627118644,67,53,15,0.22388059701492538,n
FWS-R8-ES-2012-0067-0075,FWS-R8-ES-2012-0067-0001,FWS,2012,0.40443004087851,174,30,0.12,728,0.25,74,16,0.2711864406779661,5,0.0847457627118644,69,54,9,0.13043478260869565,n
FWS-R8-ES-2012-0067-0076,FWS-R8-ES-2012-0067-0001,FWS,2012,0.04305458743076,179,10,0.06756756756756757,148,0,74,16,0.2711864406779661,5,0.0847457627118644,16,15,4,0.25,n
NOAA-NMFS-2014-0085-0004,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.45710492919873,157,42,0.168,351,0.25,128,9,0.08737864077669903,2,0.019417475728155338,29,24,0,0,n
NOAA-NMFS-2014-0085-0005,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.33827838022542,176,22,0.088,422,1,128,9,0.08737864077669903,2,0.019417475728155338,37,33,3,0.08108108108108109,n
NOAA-NMFS-2014-0085-0006,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.44296433750431,158,56,0.224,1302,0.5384615384615384,128,9,0.08737864077669903,2,0.019417475728155338,117,93,10,0.08547008547008547,n
NOAA-NMFS-2014-0085-0007,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.17178640075347,172,19,0.076,526,0.1111111111111111,128,9,0.08737864077669903,2,0.019417475728155338,50,38,1,0.02,n
NOAA-NMFS-2014-0085-0008,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.18143141447684,120,19,0.11242603550295859,169,1,128,9,0.08737864077669903,2,0.019417475728155338,16,13,0,0,n
NOAA-NMFS-2014-0085-0009,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.37442492352931,175,29,0.116,332,0.45454545454545453,128,9,0.08737864077669903,2,0.019417475728155338,26,23,1,0.038461538461538464,n
NOAA-NMFS-2014-0085-0010,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.43143734930177,144,49,0.196,619,1,128,9,0.08737864077669903,2,0.019417475728155338,56,47,3,0.05357142857142857,n
NOAA-NMFS-2014-0085-0011,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.13567647078115,178,20,0.08,649,0.6363636363636364,128,9,0.08737864077669903,2,0.019417475728155338,54,45,7,0.12962962962962962,n
NOAA-NMFS-2014-0085-0012,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.34024513869271,155,28,0.112,735,-0.38461538461538464,128,9,0.08737864077669903,2,0.019417475728155338,71,64,11,0.15492957746478872,n
NOAA-NMFS-2014-0085-0013,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.56774863494212,66,29,0.27358490566037735,106,1,128,9,0.08737864077669903,2,0.019417475728155338,11,11,1,0.09090909090909091,n
NOAA-NMFS-2014-0085-0014,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.27019154576152,169,27,0.108,577,0.4,128,9,0.08737864077669903,2,0.019417475728155338,56,47,4,0.07142857142857142,n
NOAA-NMFS-2014-0085-0015,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.19746848324668,146,33,0.132,673,1,128,9,0.08737864077669903,2,0.019417475728155338,57,48,2,0.03508771929824561,n
NOAA-NMFS-2014-0085-0016,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.17585182381128,170,21,0.084,1896,-0.08571428571428572,128,9,0.08737864077669903,2,0.019417475728155338,173,140,28,0.16184971098265896,n
NOAA-NMFS-2014-0085-0017,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.25169926972613,169,21,0.084,276,1,128,9,0.08737864077669903,2,0.019417475728155338,26,25,6,0.23076923076923078,n
NOAA-NMFS-2014-0085-0018,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.2354337272078,152,21,0.0945945945945946,222,0.3333333333333333,128,9,0.08737864077669903,2,0.019417475728155338,18,18,2,0.1111111111111111,n
NOAA-NMFS-2014-0085-0019,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.23294979658078,172,20,0.08,716,0.6,128,9,0.08737864077669903,2,0.019417475728155338,62,56,9,0.14516129032258066,n
NOAA-NMFS-2014-0085-0020,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.25293811567799,169,29,0.116,452,-0.2,128,9,0.08737864077669903,2,0.019417475728155338,34,28,3,0.08823529411764706,n
NOAA-NMFS-2014-0085-0021,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.19051715487226,133,29,0.15104166666666666,192,1,128,9,0.08737864077669903,2,0.019417475728155338,14,13,2,0.14285714285714285,n
NOAA-NMFS-2014-0085-0022,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.41178987078601,61,21,0.2441860465116279,86,1,128,9,0.08737864077669903,2,0.019417475728155338,8,8,0,0,n
NOAA-NMFS-2014-0085-0023,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.23446215991264,176,21,0.084,756,0.8181818181818182,128,9,0.08737864077669903,2,0.019417475728155338,72,57,8,0.1111111111111111,n
NOAA-NMFS-2014-0085-0024,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.57513184045317,142,54,0.216,556,0.7777777777777778,128,9,0.08737864077669903,2,0.019417475728155338,52,41,5,0.09615384615384616,n
NOAA-NMFS-2014-0085-0025,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.57513184045317,142,42,0.168,570,0.42857142857142855,128,9,0.08737864077669903,2,0.019417475728155338,49,35,2,0.04081632653061224,n
NOAA-NMFS-2014-0085-0026,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.20040364642695,174,13,0.052,736,0.25,128,9,0.08737864077669903,2,0.019417475728155338,77,60,5,0.06493506493506493,n
NOAA-NMFS-2014-0085-0027,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.48691106407649,168,33,0.132,1138,0.28,128,9,0.08737864077669903,2,0.019417475728155338,101,73,2,0.019801980198019802,n
NOAA-NMFS-2014-0085-0028,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.2176614983119,173,21,0.084,787,-0.09090909090909091,128,9,0.08737864077669903,2,0.019417475728155338,72,61,13,0.18055555555555555,n
NOAA-NMFS-2014-0085-0029,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.49549487773171,173,20,0.08,533,1,128,9,0.08737864077669903,2,0.019417475728155338,44,35,5,0.11363636363636363,n
NOAA-NMFS-2014-0085-0030,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.37055995998317,99,19,0.11949685534591195,159,0,128,9,0.08737864077669903,2,0.019417475728155338,13,12,1,0.07692307692307693,n
NOAA-NMFS-2014-0085-0031,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.49788775668095,188,32,0.128,4386,0.4520547945205479,128,9,0.08737864077669903,2,0.019417475728155338,401,243,39,0.09725685785536159,n
NOAA-NMFS-2014-0085-0035,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.24732325752069,177,32,0.128,353,0.42857142857142855,128,9,0.08737864077669903,2,0.019417475728155338,34,32,2,0.058823529411764705,n
NOAA-NMFS-2014-0085-0036,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.51737310940383,85,33,0.28205128205128205,117,1,128,9,0.08737864077669903,2,0.019417475728155338,9,8,0,0,n
NOAA-NMFS-2014-0085-0037,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.24421707628474,175,28,0.112,367,0.75,128,9,0.08737864077669903,2,0.019417475728155338,34,31,3,0.08823529411764706,n
NOAA-NMFS-2014-0085-0038,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.49549487773171,66,24,0.2926829268292683,82,1,128,9,0.08737864077669903,2,0.019417475728155338,9,9,0,0,n
NOAA-NMFS-2014-0085-0039,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.43359781716735,175,29,0.116,604,0.6,128,9,0.08737864077669903,2,0.019417475728155338,51,40,2,0.0392156862745098,n
NOAA-NMFS-2014-0085-0040,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.660909147982,87,134,0.536,797,0.8666666666666667,128,9,0.08737864077669903,2,0.019417475728155338,74,63,8,0.10810810810810811,y
NOAA-NMFS-2014-0085-0041,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.18711935749717,104,17,0.11409395973154363,149,1,128,9,0.08737864077669903,2,0.019417475728155338,12,12,0,0,n
NOAA-NMFS-2014-0085-0042,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.46339909733998,69,52,0.3851851851851852,135,1,128,9,0.08737864077669903,2,0.019417475728155338,15,14,0,0,n
NOAA-NMFS-2014-0085-0043,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.21118875933081,72,25,0.22522522522522523,111,0,128,9,0.08737864077669903,2,0.019417475728155338,12,12,1,0.08333333333333333,n
NOAA-NMFS-2014-0085-0044,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.660909147982,87,134,0.536,870,1,128,9,0.08737864077669903,2,0.019417475728155338,81,66,8,0.09876543209876543,y
NOAA-NMFS-2014-0085-0045,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.24739975133214,175,29,0.116,353,0.3333333333333333,128,9,0.08737864077669903,2,0.019417475728155338,31,28,2,0.06451612903225806,n
NOAA-NMFS-2014-0085-0046,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.65066998454315,61,53,0.5638297872340425,94,1,128,9,0.08737864077669903,2,0.019417475728155338,10,10,0,0,n
NOAA-NMFS-2014-0085-0047,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.23446215991264,121,17,0.09444444444444444,180,1,128,9,0.08737864077669903,2,0.019417475728155338,17,14,1,0.058823529411764705,n
NOAA-NMFS-2014-0085-0048,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.41837759151386,85,39,0.22941176470588234,170,0.5,128,9,0.08737864077669903,2,0.019417475728155338,18,18,0,0,n
NOAA-NMFS-2014-0085-0049,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.26726444725318,149,39,0.156,263,1,128,9,0.08737864077669903,2,0.019417475728155338,22,21,1,0.045454545454545456,n
NOAA-NMFS-2014-0085-0050,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.12590739068976,63,20,0.20833333333333334,96,0.3333333333333333,128,9,0.08737864077669903,2,0.019417475728155338,9,9,1,0.1111111111111111,n
NOAA-NMFS-2014-0085-0052,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.55579906523605,140,81,0.324,647,1,128,9,0.08737864077669903,2,0.019417475728155338,61,50,2,0.03278688524590164,n
NOAA-NMFS-2014-0085-0053,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.49341891283192,171,52,0.208,346,0.3333333333333333,128,9,0.08737864077669903,2,0.019417475728155338,32,30,7,0.21875,n
NOAA-NMFS-2014-0085-0054,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.81814618297568,136,75,0.3,2531,0.15,128,9,0.08737864077669903,2,0.019417475728155338,244,183,55,0.22540983606557377,y
NOAA-NMFS-2014-0085-0055,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.81584448926094,57,185,0.74,846,0.23076923076923078,128,9,0.08737864077669903,2,0.019417475728155338,82,71,13,0.15853658536585366,y
NOAA-NMFS-2014-0085-0056,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.12666881840717,173,14,0.056,444,0.5,128,9,0.08737864077669903,2,0.019417475728155338,37,36,5,0.13513513513513514,n
NOAA-NMFS-2014-0085-0057,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.46822872197027,157,40,0.16,414,0.45454545454545453,128,9,0.08737864077669903,2,0.019417475728155338,34,31,3,0.08823529411764706,n
NOAA-NMFS-2014-0085-0058,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.46777383439312,174,23,0.092,3158,0.8536585365853658,128,9,0.08737864077669903,2,0.019417475728155338,296,207,34,0.11486486486486487,n
NOAA-NMFS-2014-0085-0059,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.20343331276461,171,20,0.08,1269,0.125,128,9,0.08737864077669903,2,0.019417475728155338,106,92,21,0.19811320754716982,n
NOAA-NMFS-2014-0085-0060,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.2464679417696,169,27,0.108,1301,-0.2857142857142857,128,9,0.08737864077669903,2,0.019417475728155338,112,90,17,0.15178571428571427,n
NOAA-NMFS-2014-0085-0061,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.15569152079073,179,23,0.092,407,0.6,128,9,0.08737864077669903,2,0.019417475728155338,39,38,3,0.07692307692307693,n
NOAA-NMFS-2014-0085-0062,NOAA-NMFS-2014-0085-0001,NOAA,2015,0.48575405018757,99,81,0.324,670,0.42857142857142855,128,9,0.08737864077669903,2,0.019417475728155338,54,47,2,0.037037037037037035,n
